"Date Time","Chilled Water","Electricity","Steam"
"12/31/2019, 11:59:00 PM","0","277463","355549"
"11/30/2019, 11:59:00 PM","695","353698","206978"
"10/31/2019, 11:59:00 PM","187279","377903","45995"
"9/30/2019, 11:59:00 PM","287759","263417","34496"
"8/31/2019, 11:59:00 PM","362254","218094","20625"
"7/31/2019, 11:59:00 PM","344700","244200","27469"
"6/30/2019, 11:59:00 PM","401266","302431","32397"
"5/31/2019, 11:59:00 PM","178489","372265","43348"
"4/30/2019, 11:59:00 PM","134436","352756","56764"
"3/31/2019, 11:59:00 PM","0","345752","212910"
"2/28/2019, 11:59:00 PM","0","344831","356462"
"1/31/2019, 11:59:00 PM","0","352069","337845"
"12/31/2018, 11:59:00 PM","0","290293","276609"
"11/30/2018, 11:59:00 PM","18837","342590","172755"
"10/31/2018, 11:59:00 PM","101606","374400","53661"
"9/30/2018, 11:59:00 PM","94796","246455","34496"
"8/31/2018, 11:59:00 PM","173482","203331","28838"
"7/31/2018, 11:59:00 PM","381209","231076","24275"
"6/30/2018, 11:59:00 PM","351930","271988","44352"
"5/31/2018, 11:59:00 PM","251677","360400","69814"
"4/30/2018, 11:59:00 PM","38880","345872","117452"
"3/31/2018, 11:59:00 PM","0","344116","223313"
"2/28/2018, 11:59:00 PM","12","330268","289477"
"1/31/2018, 11:59:00 PM","24","338926","329175"
"12/31/2017, 11:59:00 PM","0","295972","346973"
"11/30/2017, 11:59:00 PM","1000","344720","191920"
"10/31/2017, 11:59:00 PM","227406","365264","84598"
"9/30/2017, 11:59:00 PM","363854","254326","48824"
"8/31/2017, 11:59:00 PM","403846","240853","43896"
"7/31/2017, 11:59:00 PM","404103","230636","27834"
"6/30/2017, 11:59:00 PM","421083","285037","31758"
"5/31/2017, 11:59:00 PM","341766","358939","71183"
"4/30/2017, 11:59:00 PM","105623","331361","74194"
"3/31/2017, 11:59:00 PM","7020","337321","136707"
"2/28/2017, 11:59:00 PM","0","338075","205426"
"1/31/2017, 11:59:00 PM","0","338909","388038"
"12/31/2016, 11:59:00 PM","0","256995","431660"
"11/30/2016, 11:59:00 PM","96544","350320","77754"
"10/31/2016, 11:59:00 PM","219212","372302","639"
"9/30/2016, 11:59:00 PM","336102","265774","1278"
"8/31/2016, 11:59:00 PM","325548","233371","36687"
"7/31/2016, 11:59:00 PM","362847","219088","24731"
"6/30/2016, 11:59:00 PM","385015","244715","22450"
"5/31/2016, 11:59:00 PM","243120","348329","25279"
"4/30/2016, 11:59:00 PM","0","335683","58041"
"3/31/2016, 11:59:00 PM","0","329568","123018"
"2/29/2016, 11:59:00 PM","0","333791","145012"
"1/31/2016, 11:59:00 PM","0","344563","295865"
"12/31/2015, 11:59:00 PM","0","254436","368690"
"11/30/2015, 11:59:00 PM","15187","339342","378273"
"10/31/2015, 11:59:00 PM","177472","359869","440968"
"9/30/2015, 11:59:00 PM","176443","263118","88705"
"8/31/2015, 11:59:00 PM","175604","220709","112980"
"7/31/2015, 11:59:00 PM","179381","209937","93359"
"6/30/2015, 11:59:00 PM","187969","247083","107961"
"5/31/2015, 11:59:00 PM","99286","336872","135156"
"4/30/2015, 11:59:00 PM","80282","331287","131871"
"3/31/2015, 11:59:00 PM","30835","324100","134426"
"2/28/2015, 11:59:00 PM","0","322565","175037"
"1/31/2015, 11:59:00 PM","0","339634","316099"
"12/31/2014, 11:59:00 PM","0","304675","116356"
"11/30/2014, 11:59:00 PM","33224","398742","6479"
"10/31/2014, 11:59:00 PM","153236","370162","25096"
"9/30/2014, 11:59:00 PM","254910","","0"
"6/30/2014, 11:59:00 PM","","","0"
"5/31/2014, 11:59:00 PM","","","0"
"4/30/2014, 11:59:00 PM","","","0"
"3/31/2014, 11:59:00 PM","","","0"
"2/28/2014, 11:59:00 PM","","","18"
